realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
169,0.31264,0.53678,0.59349,0.1008,0.0235,1503,0.0002075,1180,0.00016002,0.18883,323,0.00038094,0.12304
170,0.32729,0.55059,0.60637,0.1056,0.0235,1550,0.00021066,1203,0.00015996,0.19243,347,0.00038643,0.13409
171,0.34254,0.56488,0.61926,0.1104,0.0235,1600,0.00021356,1223,0.00016031,0.19606,377,0.00038631,0.14564
172,0.35842,0.57958,0.63221,0.1152,0.0235,1655,0.00021607,1256,0.00015944,0.20026,399,0.00039434,0.15734
173,0.37526,0.5943,0.64613,0.12,0.0235,1713,0.00021853,1290,0.00015965,0.20595,423,0.00039809,0.16839
174,0.39276,0.60956,0.65995,0.1248,0.0235,1770,0.00022143,1324,0.0001584,0.20973,446,0.00040851,0.1822
175,0.41098,0.62527,0.67378,0.1296,0.0235,1829,0.00022414,1356,0.0001581,0.21438,473,0.00041345,0.19556
176,0.43014,0.64114,0.68828,0.1344,0.0235,1904,0.00022531,1407,0.00015684,0.22067,497,0.00041916,0.20832
177,0.45005,0.65765,0.70269,0.1392,0.0235,1968,0.00022803,1450,0.00015593,0.2261,518,0.00042985,0.22266
178,0.47076,0.67462,0.7171,0.144,0.0235,2043,0.00022971,1494,0.00015461,0.23098,549,0.00043409,0.23832
164,0.24813,0.47316,0.53167,0.0768,0.0235,1273,0.00019431,1076,0.00015907,0.17116,197,0.00038677,0.076194
178,0.47076,0.67462,0.7171,0.144,0.0235,2043,0.00022971,1494,0.00015461,0.23098,549,0.00043409,0.23832
178,0.47076,0.67462,0.7171,0.144,0.0235,2043,0.00022971,1494,0.00015461,0.23098,549,0.00043409,0.23832
179,0.49229,0.69213,0.73149,0.1488,0.0235,2111,0.00023259,1545,0.00015459,0.23885,566,0.0004455,0.25216
180,0.51502,0.70997,0.74665,0.1536,0.0235,2186,0.00023497,1603,0.00015368,0.24634,583,0.00045848,0.26729
181,0.53866,0.7283,0.76181,0.1584,0.0235,2229,0.00024121,1610,0.00015577,0.25079,619,0.00046345,0.28687
182,0.56325,0.74713,0.777,0.1632,0.0235,2302,0.000244,1663,0.00015513,0.25799,639,0.00047528,0.3037
183,0.58883,0.76645,0.79224,0.168,0.0235,2360,0.00024897,1703,0.00015642,0.26638,657,0.00048889,0.3212
184,0.61545,0.78628,0.80754,0.1728,0.0235,2430,0.00025269,0,NaN,0,2430,0.00025269,0.61404
185,0.64357,0.80629,0.82379,0.1776,0.0235,2430,0.00026461,0,NaN,0,2430,0.00026461,0.643
186,0.67281,0.8269,0.84,0.1824,0.0235,2430,0.00027663,0,NaN,0,2430,0.00027663,0.67221
187,0.70324,0.84822,0.85622,0.1872,0.0235,2430,0.00028913,0,NaN,0,2430,0.00028913,0.70258
188,0.73489,0.87012,0.87247,0.192,0.0235,2430,0.00030213,0,NaN,0,2430,0.00030213,0.73419
189,0.76822,0.89232,0.8895,0.1968,0.0235,2430,0.00031583,0,NaN,0,2430,0.00031583,0.76746
190,0.80289,0.91516,0.90654,0.20166,0.0235,2430,0.00033007,0,NaN,0,2430,0.00033007,0.80208
191,0.83837,0.93816,0.92357,0.20664,0.0235,2430,0.00034465,0,NaN,0,2430,0.00034465,0.8375
192,0.87468,0.9612,0.94062,0.21174,0.0235,2430,0.00035957,0,NaN,0,2430,0.00035957,0.87375
193,0.91221,0.98395,0.95847,0.21697,0.0235,2430,0.00037499,0,NaN,0,2430,0.00037499,0.91122
194,0.95054,1.0067,0.97627,0.22232,0.0235,2430,0.00039073,0,NaN,0,2430,0.00039073,0.94948
195,0.98961,1.0293,0.99408,0.22781,0.0235,2430,0.00040679,0,NaN,0,2430,0.00040679,0.98849
196,1.0294,1.0519,1.0119,0.23344,0.0235,2430,0.00042313,0,NaN,0,2430,0.00042313,1.0282
197,1.0703,1.074,1.0304,0.2392,0.0235,2430,0.00043992,0,NaN,0,2430,0.00043992,1.069
198,1.1119,1.0961,1.0489,0.24511,0.0235,2430,0.00045702,0,NaN,0,2430,0.00045702,1.1106
199,1.1541,1.118,1.0675,0.25116,0.0235,2430,0.00047435,0,NaN,0,2430,0.00047435,1.1527
200,1.1968,1.1395,1.0861,0.25736,0.0235,2430,0.00049191,0,NaN,0,2430,0.00049191,1.1954
201,1.2402,1.1612,1.1047,0.26372,0.0235,2430,0.00050974,0,NaN,0,2430,0.00050974,1.2387
202,1.2841,1.1825,1.1234,0.27023,0.0235,2430,0.00052775,0,NaN,0,2430,0.00052775,1.2824
203,1.3289,1.2032,1.1428,0.2769,0.0235,2430,0.00054617,0,NaN,0,2430,0.00054617,1.3272
204,1.3742,1.2237,1.1622,0.28374,0.0235,2430,0.00056477,0,NaN,0,2430,0.00056477,1.3724
205,1.4199,1.2439,1.1817,0.29074,0.0235,2430,0.00058355,0,NaN,0,2430,0.00058355,1.418
206,1.4659,1.2638,1.2011,0.29792,0.0235,2430,0.00060246,0,NaN,0,2430,0.00060246,1.464
207,1.5123,1.2834,1.2206,0.30527,0.0235,2430,0.0006215,0,NaN,0,2430,0.0006215,1.5102
208,1.5589,1.3026,1.24,0.31281,0.0235,2430,0.00064065,0,NaN,0,2430,0.00064065,1.5568
209,1.6057,1.3215,1.2595,0.32054,0.0235,2430,0.00065989,0,NaN,0,2430,0.00065989,1.6035
210,1.6532,1.3399,1.2796,0.32845,0.0235,2430,0.00067938,0,NaN,0,2430,0.00067938,1.6509
211,1.7007,1.3578,1.2997,0.33656,0.0235,2430,0.00069892,0,NaN,0,2430,0.00069892,1.6984
212,1.7484,1.3754,1.3198,0.34487,0.0235,2430,0.00071852,0,NaN,0,2430,0.00071852,1.746
213,1.7961,1.3926,1.3398,0.35338,0.0235,2430,0.00073811,0,NaN,0,2430,0.00073811,1.7936
214,1.8438,1.4093,1.3599,0.36211,0.0235,2430,0.00075771,0,NaN,0,2430,0.00075771,1.8412
215,1.8921,1.426,1.3799,0.37105,0.0235,2430,0.00077756,0,NaN,0,2430,0.00077756,1.8895
216,1.941,1.4427,1.4,0.38021,0.0235,2430,0.00079765,0,NaN,0,2430,0.00079765,1.9383
217,1.9905,1.4594,1.42,0.3896,0.0235,2430,0.00081799,0,NaN,0,2430,0.00081799,1.9877
218,2.0406,1.476,1.4401,0.39922,0.0235,2430,0.00083856,0,NaN,0,2430,0.00083856,2.0377
219,2.0913,1.4927,1.4601,0.40907,0.0235,2430,0.00085937,0,NaN,0,2430,0.00085937,2.0883
220,2.1429,1.509,1.4806,0.41917,0.0235,2430,0.00088057,0,NaN,0,2430,0.00088057,2.1398
221,2.195,1.5254,1.5012,0.42952,0.0235,2430,0.000902,0,NaN,0,2430,0.000902,2.1919
