realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
144,0.016347,0.12473,0.1291,0,0.0235,156,0.00010502,97,0.00011228,0.010891,59,9.3081e-05,0.0054918
145,0.016589,0.12562,0.13009,0,0.0235,156,0.00010658,97,0.00011417,0.011074,59,9.41e-05,0.0055519
146,0.016833,0.12652,0.13108,0,0.0235,157,0.0001074,98,0.00011479,0.011249,59,9.5126e-05,0.0056124
147,0.017084,0.12742,0.1321,0,0.0235,158,0.00010836,99,0.00011562,0.011446,59,9.617e-05,0.0056741
148,0.017337,0.12833,0.13312,0,0.0235,159,0.00010927,99,0.00011689,0.011573,60,9.6683e-05,0.005801
149,0.017595,0.12926,0.13414,0,0.0235,159,0.00011091,99,0.00011888,0.011769,60,9.7747e-05,0.0058648
150,0.017855,0.13019,0.13517,0,0.0235,161,0.00011112,101,0.00011843,0.011962,60,9.8817e-05,0.005929
151,0.018122,0.13112,0.13622,0,0.0235,163,0.00011139,103,0.00011808,0.012162,60,9.9909e-05,0.0059946
152,0.018391,0.13206,0.13727,0,0.0235,163,0.00011309,103,0.00012012,0.012373,60,0.00010101,0.0060605
153,0.018665,0.13301,0.13833,0,0.0235,164,0.00011406,104,0.00012095,0.012579,60,0.00010212,0.0061273
154,0.018941,0.13397,0.13939,0,0.0235,164,0.00011576,104,0.00012299,0.012791,60,0.00010324,0.0061945
155,0.019226,0.13494,0.14048,0,0.0235,165,0.00011674,105,0.0001238,0.012999,60,0.00010438,0.006263
156,0.019512,0.1359,0.14157,0,0.0235,165,0.00011854,105,0.00012598,0.013228,60,0.00010553,0.006332
157,0.019804,0.13689,0.14267,0,0.0235,166,0.00011956,106,0.00012685,0.013446,60,0.0001067,0.0064019
158,0.020098,0.13788,0.14376,0,0.0235,166,0.00012137,106,0.00012901,0.013675,60,0.00010787,0.0064723
159,0.020401,0.13887,0.1449,0,0.0235,167,0.00012244,107,0.00012993,0.013903,60,0.00010907,0.0065441
160,0.020706,0.13987,0.14603,0,0.0235,168,0.00012355,107,0.00013139,0.014059,61,0.00010978,0.0066967
161,0.021017,0.14089,0.14716,0,0.0235,170,0.00012389,108,0.0001318,0.014235,62,0.00011011,0.0068268
162,0.02133,0.14191,0.14829,0,0.0235,173,0.00012354,111,0.00013036,0.01447,62,0.00011133,0.0069026
163,0.021652,0.14294,0.14946,0,0.0235,175,0.00012404,112,0.00013086,0.014656,63,0.00011191,0.0070501
164,0.021977,0.14397,0.15063,0,0.0235,176,0.00012522,112,0.00013242,0.014831,64,0.00011262,0.0072075
165,0.022308,0.14502,0.1518,0,0.0235,177,0.00012634,113,0.00013339,0.015073,64,0.00011391,0.0072902
166,0.022642,0.14608,0.15298,0,0.0235,177,0.00012828,113,0.0001357,0.015335,64,0.00011518,0.0073718
167,0.022985,0.14714,0.15419,0,0.0235,178,0.00012948,114,0.00013677,0.015592,64,0.00011649,0.0074551
168,0.023331,0.1482,0.1554,0,0.0235,178,0.00013146,114,0.00013913,0.01586,64,0.0001178,0.0075389
169,0.023683,0.14929,0.15661,0,0.0235,180,0.00013193,115,0.00013944,0.016036,65,0.00011863,0.0077112
170,0.024039,0.15038,0.15782,0,0.0235,183,0.00013176,117,0.00013906,0.01627,66,0.00011882,0.0078423
171,0.024404,0.15148,0.15908,0,0.0235,185,0.00013231,118,0.00013944,0.016454,67,0.00011976,0.0080239
172,0.024773,0.15258,0.16033,0,0.0235,186,0.00013357,119,0.00014058,0.016729,67,0.00012112,0.0081152
173,0.025148,0.1537,0.16159,0,0.0235,188,0.00013413,121,0.00014057,0.017009,67,0.0001225,0.0082078
174,0.025527,0.15483,0.16284,0,0.0235,191,0.00013398,124,0.00013943,0.017289,67,0.0001239,0.0083011
175,0.025916,0.15596,0.16414,0,0.0235,193,0.00013463,126,0.00013958,0.017588,67,0.00012532,0.0083962
176,0.026309,0.1571,0.16544,0,0.0235,193,0.00013675,126,0.00014208,0.017901,67,0.00012675,0.008492
