realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
220,2.1443,1.5084,1.4825,0.41917,0.0235,2296,0.00093261,0,NaN,0,2296,0.00093261,2.1413
221,2.1965,1.5247,1.5029,0.42952,0.0235,2296,0.00095532,0,NaN,0,2296,0.00095532,2.1934
222,2.2492,1.5411,1.5232,0.44013,0.0235,2296,0.00097825,0,NaN,0,2296,0.00097825,2.2461
223,2.3025,1.5574,1.5436,0.451,0.0235,2296,0.0010014,0,NaN,0,2296,0.0010014,2.2993
224,2.3562,1.5735,1.5638,0.46213,0.0235,2296,0.0010247,0,NaN,0,2296,0.0010247,2.3528
225,2.4104,1.5897,1.5841,0.47354,0.0235,2296,0.0010483,0,NaN,0,2296,0.0010483,2.4069
226,2.4651,1.606,1.6043,0.48523,0.0235,2296,0.0010721,0,NaN,0,2296,0.0010721,2.4615
227,2.5202,1.6222,1.6246,0.49721,0.0235,2296,0.0010961,0,NaN,0,2296,0.0010961,2.5166
228,2.5756,1.6382,1.6447,0.50949,0.0235,2296,0.0011202,0,NaN,0,2296,0.0011202,2.5719
229,2.6315,1.6541,1.6649,0.52207,0.0235,2296,0.0011445,0,NaN,0,2296,0.0011445,2.6277
230,2.6877,1.6699,1.685,0.53496,0.0235,2296,0.0011689,0,NaN,0,2296,0.0011689,2.6838
231,2.7444,1.6857,1.705,0.54817,0.0235,2296,0.0011936,0,NaN,0,2296,0.0011936,2.7404
232,2.8013,1.7013,1.7251,0.5617,0.0235,2296,0.0012183,0,NaN,0,2296,0.0012183,2.7972
233,2.8585,1.7168,1.745,0.57557,0.0235,2296,0.0012431,0,NaN,0,2296,0.0012431,2.8543
234,2.9161,1.7322,1.7649,0.58978,0.0235,2296,0.0012682,0,NaN,0,2296,0.0012682,2.9118
235,2.9739,1.7475,1.7848,0.60434,0.0235,2296,0.0012933,0,NaN,0,2296,0.0012933,2.9695
236,3.032,1.7627,1.8046,0.61926,0.0235,2296,0.0013186,0,NaN,0,2296,0.0013186,3.0276
237,3.0903,1.7777,1.8244,0.63455,0.0235,2296,0.0013439,0,NaN,0,2296,0.0013439,3.0857
238,3.1487,1.7925,1.844,0.65022,0.0235,2296,0.0013693,0,NaN,0,2296,0.0013693,3.144
239,3.2073,1.8072,1.8636,0.66627,0.0235,2296,0.0013948,0,NaN,0,2296,0.0013948,3.2025
240,3.266,1.8218,1.8832,0.68272,0.0235,2296,0.0014204,0,NaN,0,2296,0.0014204,3.2612
241,3.3249,1.8362,1.9025,0.69958,0.0235,2296,0.001446,0,NaN,0,2296,0.001446,3.32
242,3.384,1.8506,1.9217,0.71685,0.0235,2296,0.0014716,0,NaN,0,2296,0.0014716,3.3789
243,3.443,1.8648,1.9408,0.73455,0.0235,2296,0.0014973,0,NaN,0,2296,0.0014973,3.4379
244,3.5022,1.8789,1.9598,0.75269,0.0235,2296,0.001523,0,NaN,0,2296,0.001523,3.4969
245,3.5607,1.893,1.9782,0.77127,0.0235,2296,0.0015485,0,NaN,0,2296,0.0015485,3.5554
246,3.6195,1.907,1.9966,0.79032,0.0235,2296,0.001574,0,NaN,0,2296,0.001574,3.614
247,3.6781,1.9207,2.0148,0.80983,0.0235,2296,0.0015995,0,NaN,0,2296,0.0015995,3.6725
248,3.7367,1.9343,2.033,0.82982,0.0235,2296,0.001625,0,NaN,0,2296,0.001625,3.731
249,3.7952,1.9477,2.0511,0.85031,0.0235,2296,0.0016505,0,NaN,0,2296,0.0016505,3.7894
250,3.8531,1.9611,2.0686,0.87131,0.0235,2296,0.0016756,0,NaN,0,2296,0.0016756,3.8473
251,3.9111,1.9743,2.086,0.89282,0.0235,2296,0.0017008,0,NaN,0,2296,0.0017008,3.9051
252,3.9688,1.9873,2.1034,0.91486,0.0235,2296,0.0017259,0,NaN,0,2296,0.0017259,3.9628
253,4.0264,2.0001,2.1206,0.93745,0.0235,2296,0.001751,0,NaN,0,2296,0.001751,4.0203
254,4.0839,2.0127,2.1378,0.9606,0.0235,2296,0.001776,0,NaN,0,2296,0.001776,4.0777
255,4.1406,2.0254,2.1543,0.98431,0.0235,2296,0.0018006,0,NaN,0,2296,0.0018006,4.1343
256,4.1971,2.0378,2.1707,1.0086,0.0235,2296,0.0018252,0,NaN,0,2296,0.0018252,4.1906
257,4.2533,2.05,2.187,1.0335,0.0235,2296,0.0018496,0,NaN,0,2296,0.0018496,4.2468
258,4.3089,2.0621,2.2029,1.059,0.0235,2296,0.0018738,0,NaN,0,2296,0.0018738,4.3023
259,4.3643,2.074,2.2187,1.0852,0.0235,2296,0.0018979,0,NaN,0,2296,0.0018979,4.3576
260,4.4194,2.0858,2.2343,1.112,0.0235,2296,0.0019218,0,NaN,0,2296,0.0019218,4.4125
261,4.4737,2.0974,2.2495,1.1394,0.0235,2296,0.0019454,0,NaN,0,2296,0.0019454,4.4667
262,4.5278,2.1089,2.2646,1.1676,0.0235,2296,0.001969,0,NaN,0,2296,0.001969,4.5207
263,4.5815,2.1201,2.2796,1.1964,0.0235,2296,0.0019923,0,NaN,0,2296,0.0019923,4.5744
264,4.6344,2.1313,2.2941,1.2259,0.0235,2296,0.0020153,0,NaN,0,2296,0.0020153,4.6272
265,4.687,2.1423,2.3085,1.2562,0.0235,2296,0.0020382,0,NaN,0,2296,0.0020382,4.6797
266,4.7391,2.1531,2.3228,1.2872,0.0235,2296,0.0020609,0,NaN,0,2296,0.0020609,4.7317
267,4.7904,2.1637,2.3366,1.319,0.0235,2296,0.0020832,0,NaN,0,2296,0.0020832,4.7829
268,4.8413,2.1742,2.3503,1.3516,0.0235,2296,0.0021053,0,NaN,0,2296,0.0021053,4.8338
269,4.8915,2.1846,2.3636,1.3849,0.0235,2296,0.0021271,0,NaN,0,2296,0.0021271,4.8838
270,4.9413,2.1947,2.3768,1.4191,0.0235,2296,0.0021487,0,NaN,0,2296,0.0021487,4.9335
271,4.9902,2.2048,2.3896,1.4542,0.0235,2296,0.00217,0,NaN,0,2296,0.00217,4.9824
272,5.0388,2.2146,2.4024,1.4901,0.0235,2296,0.0021912,0,NaN,0,2296,0.0021912,5.0309
273,5.0866,2.2244,2.4147,1.5269,0.0235,2296,0.0022119,0,NaN,0,2296,0.0022119,5.0786
274,5.1339,2.2339,2.4269,1.5646,0.0235,2296,0.0022325,0,NaN,0,2296,0.0022325,5.1258
275,5.1808,2.2432,2.439,1.6032,0.0235,2296,0.0022529,0,NaN,0,2296,0.0022529,5.1726
276,5.2266,2.2525,2.4506,1.6428,0.0235,2296,0.0022728,0,NaN,0,2296,0.0022728,5.2183
277,5.272,2.2616,2.4622,1.6833,0.0235,2296,0.0022925,0,NaN,0,2296,0.0022925,5.2636
278,5.3165,2.2705,2.4733,1.7249,0.0235,2296,0.0023119,0,NaN,0,2296,0.0023119,5.3081
279,5.3606,2.2793,2.4844,1.7675,0.0235,2296,0.002331,0,NaN,0,2296,0.002331,5.352
280,5.4038,2.288,2.495,1.8111,0.0235,2296,0.0023498,0,NaN,0,2296,0.0023498,5.3951
281,5.4465,2.2964,2.5056,1.8558,0.0235,2296,0.0023684,0,NaN,0,2296,0.0023684,5.4378
282,5.4887,2.3047,2.5161,1.9017,0.0235,2296,0.0023867,0,NaN,0,2296,0.0023867,5.4799
283,5.5298,2.3129,2.5261,1.9486,0.0235,2296,0.0024046,0,NaN,0,2296,0.0024046,5.521
284,5.5705,2.3209,2.536,1.9967,0.0235,2296,0.0024223,0,NaN,0,2296,0.0024223,5.5616
285,5.6107,2.3287,2.5458,2.046,0.0235,2296,0.0024397,0,NaN,0,2296,0.0024397,5.6017
286,5.6498,2.3365,2.5551,2.0965,0.0235,2296,0.0024567,0,NaN,0,2296,0.0024567,5.6407
287,5.6883,2.344,2.5643,2.1483,0.0235,2296,0.0024735,0,NaN,0,2296,0.0024735,5.6792
288,5.7261,2.3515,2.5732,2.2013,0.0235,2296,0.0024899,0,NaN,0,2296,0.0024899,5.7168
289,5.7633,2.3588,2.582,2.2557,0.0235,2296,0.0025061,0,NaN,0,2296,0.0025061,5.754
290,5.7997,2.3661,2.5905,2.3114,0.0235,2296,0.0025219,0,NaN,0,2296,0.0025219,5.7903
291,5.8355,2.3731,2.5988,2.3685,0.0235,2296,0.0025375,0,NaN,0,2296,0.0025375,5.8261
292,5.8705,2.38,2.6068,2.4269,0.0235,2296,0.0025527,0,NaN,0,2296,0.0025527,5.861
293,5.905,2.3868,2.6148,2.4869,0.0235,2296,0.0025677,0,NaN,0,2296,0.0025677,5.8954
294,5.939,2.3934,2.6226,2.5483,0.0235,2296,0.0025825,0,NaN,0,2296,0.0025825,5.9293
295,5.972,2.4,2.63,2.6112,0.0235,2296,0.0025968,0,NaN,0,2296,0.0025968,5.9622
