realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
248,1.055,1.1944,0.88081,0.48,0.0235,1310,0.00080447,0,NaN,0,1310,0.00080447,1.0539
249,1.0776,1.2106,0.88651,0.4848,0.0235,1310,0.00082174,0,NaN,0,1310,0.00082174,1.0765
250,1.1008,1.2271,0.89222,0.4896,0.0235,1310,0.00083942,0,NaN,0,1310,0.00083942,1.0996
251,1.1246,1.2437,0.89795,0.4944,0.0235,1310,0.00085749,0,NaN,0,1310,0.00085749,1.1233
252,1.1488,1.2606,0.90369,0.4992,0.0235,1310,0.00087593,0,NaN,0,1310,0.00087593,1.1475
253,1.1735,1.2775,0.90945,0.504,0.0235,1310,0.00089473,0,NaN,0,1310,0.00089473,1.1721
254,1.1989,1.2948,0.9154,0.5088,0.0235,1310,0.00091409,0,NaN,0,1310,0.00091409,1.1975
255,1.2248,1.3122,0.92136,0.5136,0.0235,1310,0.00093384,0,NaN,0,1310,0.00093384,1.2233
256,1.2513,1.3298,0.92734,0.5184,0.0235,1310,0.00095401,0,NaN,0,1310,0.00095401,1.2497
257,1.2783,1.3476,0.93332,0.5232,0.0235,1310,0.00097462,0,NaN,0,1310,0.00097462,1.2767
258,1.306,1.3657,0.93931,0.528,0.0235,1310,0.00099566,0,NaN,0,1310,0.00099566,1.3043
259,1.3342,1.384,0.94532,0.5328,0.0235,1310,0.0010172,0,NaN,0,1310,0.0010172,1.3325
260,1.3631,1.4025,0.95134,0.5376,0.0235,1310,0.0010391,0,NaN,0,1310,0.0010391,1.3613
261,1.3926,1.4213,0.95738,0.5424,0.0235,1310,0.0010616,0,NaN,0,1310,0.0010616,1.3907
262,1.4227,1.4402,0.96343,0.5472,0.0235,1310,0.0010845,0,NaN,0,1310,0.0010845,1.4207
263,1.4535,1.4595,0.96951,0.552,0.0235,1310,0.001108,0,NaN,0,1310,0.001108,1.4514
264,1.4849,1.4789,0.9756,0.5568,0.0235,1310,0.0011319,0,NaN,0,1310,0.0011319,1.4828
265,1.517,1.4986,0.98172,0.5616,0.0235,1310,0.0011564,0,NaN,0,1310,0.0011564,1.5149
266,1.5499,1.5185,0.98785,0.5664,0.0235,1310,0.0011814,0,NaN,0,1310,0.0011814,1.5476
267,1.5834,1.5387,0.99401,0.5712,0.0235,1310,0.0012069,0,NaN,0,1310,0.0012069,1.5811
268,1.6177,1.5591,1.0002,0.576,0.0235,1310,0.001233,0,NaN,0,1310,0.001233,1.6153
269,1.6528,1.5798,1.0064,0.5808,0.0235,1310,0.0012597,0,NaN,0,1310,0.0012597,1.6502
270,1.6886,1.6006,1.0126,0.5856,0.0235,1310,0.001287,0,NaN,0,1310,0.001287,1.6859
271,1.7252,1.6218,1.0189,0.5904,0.0235,1310,0.0013148,0,NaN,0,1310,0.0013148,1.7224
272,1.7626,1.6431,1.0252,0.5952,0.0235,1310,0.0013433,0,NaN,0,1310,0.0013433,1.7597
273,1.8008,1.6648,1.0315,0.6,0.0235,1310,0.0013724,0,NaN,0,1310,0.0013724,1.7978
274,1.8398,1.6866,1.0378,0.6048,0.0235,1310,0.0014021,0,NaN,0,1310,0.0014021,1.8367
275,1.8797,1.7087,1.0442,0.6096,0.0235,1310,0.0014325,0,NaN,0,1310,0.0014325,1.8765
276,1.9205,1.7311,1.0506,0.6144,0.0235,1310,0.0014635,0,NaN,0,1310,0.0014635,1.9172
277,1.9621,1.7537,1.0571,0.6192,0.0235,1310,0.0014952,0,NaN,0,1310,0.0014952,1.9587
278,2.0047,1.7766,1.0635,0.624,0.0235,1310,0.0015276,0,NaN,0,1310,0.0015276,2.0011
279,2.0482,1.7997,1.07,0.6288,0.0235,1310,0.0015607,0,NaN,0,1310,0.0015607,2.0445
280,2.0927,1.823,1.0766,0.6336,0.0235,1310,0.0015945,0,NaN,0,1310,0.0015945,2.0889
281,2.1382,1.8466,1.0832,0.6384,0.0235,1310,0.0016291,0,NaN,0,1310,0.0016291,2.1342
282,2.1846,1.8704,1.0898,0.6432,0.0235,1310,0.0016645,0,NaN,0,1310,0.0016645,2.1805
283,2.2321,1.8945,1.0964,0.64802,0.0235,1310,0.0017006,0,NaN,0,1310,0.0017006,2.2278
284,2.2769,1.9166,1.103,0.65287,0.0235,1310,0.0017347,0,NaN,0,1310,0.0017347,2.2724
285,2.3193,1.9369,1.1096,0.65776,0.0235,1310,0.0017669,0,NaN,0,1310,0.0017669,2.3147
286,2.3596,1.9559,1.116,0.66269,0.0235,1310,0.0017976,0,NaN,0,1310,0.0017976,2.3549
287,2.3982,1.9736,1.1225,0.66765,0.0235,1310,0.001827,0,NaN,0,1310,0.001827,2.3934
288,2.4351,1.9903,1.1288,0.67265,0.0235,1310,0.0018551,0,NaN,0,1310,0.0018551,2.4302
289,2.4706,2.006,1.1352,0.67769,0.0235,1310,0.0018821,0,NaN,0,1310,0.0018821,2.4656
290,2.5049,2.0209,1.1414,0.68277,0.0235,1310,0.0019082,0,NaN,0,1310,0.0019082,2.4997
291,2.5379,2.0349,1.1476,0.68788,0.0235,1310,0.0019333,0,NaN,0,1310,0.0019333,2.5327
292,2.5698,2.0484,1.1538,0.69304,0.0235,1310,0.0019576,0,NaN,0,1310,0.0019576,2.5645
293,2.6008,2.0611,1.1599,0.69823,0.0235,1310,0.0019812,0,NaN,0,1310,0.0019812,2.5954
294,2.6308,2.0734,1.1659,0.70346,0.0235,1310,0.002004,0,NaN,0,1310,0.002004,2.6253
295,2.6599,2.085,1.1719,0.70873,0.0235,1310,0.0020262,0,NaN,0,1310,0.0020262,2.6543
296,2.6882,2.0962,1.1778,0.71404,0.0235,1310,0.0020477,0,NaN,0,1310,0.0020477,2.6825
297,2.7157,2.1069,1.1837,0.71938,0.0235,1310,0.0020687,0,NaN,0,1310,0.0020687,2.71
298,2.7425,2.1172,1.1895,0.72477,0.0235,1310,0.0020891,0,NaN,0,1310,0.0020891,2.7367
299,2.7686,2.1271,1.1953,0.7302,0.0235,1310,0.002109,0,NaN,0,1310,0.002109,2.7628
300,2.7941,2.1366,1.2011,0.73567,0.0235,1310,0.0021284,0,NaN,0,1310,0.0021284,2.7882
301,2.8188,2.1459,1.2066,0.74118,0.0235,1310,0.0021472,0,NaN,0,1310,0.0021472,2.8128
302,2.8429,2.1547,1.2121,0.74673,0.0235,1310,0.0021656,0,NaN,0,1310,0.0021656,2.8369
303,2.8665,2.1633,1.2176,0.75233,0.0235,1310,0.0021835,0,NaN,0,1310,0.0021835,2.8604
304,2.8895,2.1715,1.223,0.75796,0.0235,1310,0.0022011,0,NaN,0,1310,0.0022011,2.8834
305,2.9119,2.1795,1.2284,0.76364,0.0235,1310,0.0022181,0,NaN,0,1310,0.0022181,2.9057
306,2.9338,2.1872,1.2337,0.76936,0.0235,1310,0.0022348,0,NaN,0,1310,0.0022348,2.9276
307,2.9553,2.1946,1.2389,0.77512,0.0235,1310,0.0022511,0,NaN,0,1310,0.0022511,2.949
308,2.9768,2.202,1.2442,0.78093,0.0235,1310,0.0022675,0,NaN,0,1310,0.0022675,2.9705
309,2.9984,2.2094,1.2495,0.78678,0.0235,1310,0.002284,0,NaN,0,1310,0.002284,2.992
310,3.02,2.2168,1.2547,0.79267,0.0235,1310,0.0023004,0,NaN,0,1310,0.0023004,3.0136
311,3.0416,2.2242,1.26,0.79861,0.0235,1310,0.0023169,0,NaN,0,1310,0.0023169,3.0352
312,3.0633,2.2315,1.2652,0.80459,0.0235,1310,0.0023334,0,NaN,0,1310,0.0023334,3.0568
313,3.0849,2.2388,1.2704,0.81062,0.0235,1310,0.0023499,0,NaN,0,1310,0.0023499,3.0784
314,3.1066,2.2461,1.2757,0.81669,0.0235,1310,0.0023664,0,NaN,0,1310,0.0023664,3.1
315,3.1283,2.2533,1.2809,0.82281,0.0235,1310,0.0023829,0,NaN,0,1310,0.0023829,3.1216
316,3.1501,2.2606,1.2861,0.82897,0.0235,1310,0.0023995,0,NaN,0,1310,0.0023995,3.1434
317,3.1718,2.2678,1.2913,0.83518,0.0235,1310,0.0024161,0,NaN,0,1310,0.0024161,3.1651
318,3.1936,2.2751,1.2965,0.84144,0.0235,1310,0.0024327,0,NaN,0,1310,0.0024327,3.1868
319,3.2153,2.2823,1.3016,0.84774,0.0235,1310,0.0024492,0,NaN,0,1310,0.0024492,3.2085
320,3.2371,2.2896,1.3068,0.85409,0.0235,1310,0.0024658,0,NaN,0,1310,0.0024658,3.2302
321,3.2589,2.2968,1.312,0.86049,0.0235,1310,0.0024824,0,NaN,0,1310,0.0024824,3.2519
322,3.2807,2.304,1.3171,0.86693,0.0235,1310,0.002499,0,NaN,0,1310,0.002499,3.2737
323,3.3025,2.3111,1.3222,0.87343,0.0235,1310,0.0025156,0,NaN,0,1310,0.0025156,3.2955
324,3.3243,2.3183,1.3274,0.87997,0.0235,1310,0.0025322,0,NaN,0,1310,0.0025322,3.3172
325,3.3461,2.3254,1.3325,0.88656,0.0235,1310,0.0025488,0,NaN,0,1310,0.0025488,3.339
326,3.3678,2.3325,1.3375,0.8932,0.0235,1310,0.0025654,0,NaN,0,1310,0.0025654,3.3606
327,3.3895,2.3396,1.3425,0.89989,0.0235,1310,0.0025819,0,NaN,0,1310,0.0025819,3.3823
328,3.4113,2.3466,1.3475,0.90663,0.0235,1310,0.0025985,0,NaN,0,1310,0.0025985,3.404
329,3.4331,2.3537,1.3525,0.91343,0.0235,1310,0.0026151,0,NaN,0,1310,0.0026151,3.4258
330,3.4549,2.3607,1.3575,0.92027,0.0235,1310,0.0026317,0,NaN,0,1310,0.0026317,3.4476
331,3.4767,2.3677,1.3624,0.92716,0.0235,1310,0.0026483,0,NaN,0,1310,0.0026483,3.4693
332,3.4984,2.3746,1.3674,0.93411,0.0235,1310,0.0026649,0,NaN,0,1310,0.0026649,3.491
333,3.5202,2.3815,1.3724,0.9411,0.0235,1310,0.0026815,0,NaN,0,1310,0.0026815,3.5127
334,3.5421,2.3884,1.3773,0.94815,0.0235,1310,0.0026981,0,NaN,0,1310,0.0026981,3.5345
335,3.5638,2.3953,1.3823,0.95525,0.0235,1310,0.0027147,0,NaN,0,1310,0.0027147,3.5562
336,3.5856,2.4021,1.3872,0.96241,0.0235,1310,0.0027313,0,NaN,0,1310,0.0027313,3.578
337,3.6073,2.4089,1.3921,0.96962,0.0235,1310,0.0027478,0,NaN,0,1310,0.0027478,3.5996
338,3.6291,2.4156,1.3971,0.97688,0.0235,1310,0.0027644,0,NaN,0,1310,0.0027644,3.6214
339,3.6509,2.4224,1.402,0.9842,0.0235,1310,0.002781,0,NaN,0,1310,0.002781,3.6431
340,3.6726,2.4291,1.4068,0.99157,0.0235,1310,0.0027975,0,NaN,0,1310,0.0027975,3.6647
341,3.6942,2.4358,1.4116,0.999,0.0235,1310,0.002814,0,NaN,0,1310,0.002814,3.6863
342,3.7159,2.4425,1.4164,1.0065,0.0235,1310,0.0028305,0,NaN,0,1310,0.0028305,3.708
343,3.7375,2.4491,1.4212,1.014,0.0235,1310,0.002847,0,NaN,0,1310,0.002847,3.7295
344,3.7592,2.4557,1.4259,1.0216,0.0235,1310,0.0028635,0,NaN,0,1310,0.0028635,3.7511
345,3.7807,2.4623,1.4307,1.0293,0.0235,1310,0.0028799,0,NaN,0,1310,0.0028799,3.7727
346,3.8024,2.4688,1.4355,1.037,0.0235,1310,0.0028964,0,NaN,0,1310,0.0028964,3.7942
