"csvFile","Image1","Image2","Time1","Time2","BladeLength1","BladeLength2","BladeWidth1","BladeWidth2","Cell","IsMID","CentroX","CentroY","Area","karea","kx","ky","AreaAtDiv","Cell_Cycle_Duration","HasDivided","IsCompetent","DivisionClass","CompetenceClass","Identity","StomatalLineage","WARNING_Imprecise_ID","WARNING_Imprecise_CCD","WARNING_Imprecise_AAD"
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 80",TRUE,-20.13729089,84.29405275,102.924691516386,0.0404031285011956,0.00933205137774263,0.0298632328967159,NA,NA,FALSE,TRUE,NA,1,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 81",TRUE,-17.07798822,72.46489065,96.230702412043,0.0328782112852227,0.0102997728013611,0.0219349837821971,NA,NA,FALSE,FALSE,NA,NA,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 90",FALSE,-30.53201873,98.52160128,167.573811658244,0.0327464386246159,0.0106285615687713,0.0216796266102497,209.855675441765,NA,TRUE,FALSE,1,NA,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 91",FALSE,-26.14347094,104.08365744,63.3328712122432,0.0506613561888622,0.0254610729406033,0.0225575978808947,85.8035808784522,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 102",FALSE,-0.13314899,143.74661821,95.514369079608,0.0348768822219839,0.00939194659925962,0.0253411431401175,NA,NA,FALSE,FALSE,NA,NA,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 103",FALSE,1.44385595,132.61755188,79.7379578704438,0.0370442322631606,0.0124401111941867,0.0266148034814093,NA,NA,FALSE,FALSE,NA,NA,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 104",FALSE,7.55577681,120.61937126,111.440428574328,0.0296135588565739,0.00501848072576734,0.0234496759206191,NA,NA,FALSE,TRUE,NA,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 105",TRUE,8.24752655,107.81457904,137.08015954614,0.0306038392933767,0.00460566562175398,0.0268212201778673,NA,NA,FALSE,TRUE,NA,1,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 106",TRUE,8.30865311,92.54797192,177.736032,0.025771851799263,0.00144969759236946,0.0242866964077981,NA,NA,FALSE,TRUE,NA,1,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 107",FALSE,10.64026565,125.93783766,38.4056834256719,0.0443358409165505,0.0198218539758224,0.0213905625524131,58.2128325183599,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
